ReportId,RepCode,Name - Native,Name - English,Dir,PPA_Cutoff,Top_Cutoff,Type,Restrictions?,Region,SubRegionID,Country,NewCode,Keywords,Name_Native_Letter,Name_Native_Companies,Name_Native_Industry,Name_Native_Descriptive,Sect_Primary,Sect_Secondary,UK_Assoc1 to 20,PW_Assoc1 to 20,FR_Assoc1 to 20,IT_Assoc1 to 20,SP_Assoc1 to 20,NO_Assoc1 to 20,GE_Assoc1 to 20,RU_Assoc1 to 20,MultiCountry,Date_Last_Edited,Marketing_Description_Native,Marketing_Description_English,Report_Definition_Native,Report_Definition_English,Top3_1,Top3_2,Top3_3,Top20_1,Top20_2,Top20_3,Top20_4,Top20_5,Top20_6,Top20_7,Top20_8,Top20_9,Top20_10,Top20_11,Top20_12,Top20_13,Top20_14,Top20_15,Top20_16,Top20_17,Top20_18,Top20_19,Top20_20,AT_Assoc1 to 20
10216,AITE,,Airports & Airport Terminal Services,G:\AITESEEU\,1000,,Normal,True,3,2,,PWTRAAIM7B,airport;airports;terminal;terminals;services;transport;logistics;aviation;ground handling; gate services; airport lounges; air traffic control; air navigation; aircraft fuelling; Ground handling services; baggage handling; aircraft load control; aerobridge and passenger steps operation; loading and unloading of aircraft; and cargo and mail delivery; to airline customers; passenger and flight handling services; which includes passenger check-in; ticketing; flight dispatch; cargo documentation,,Airports & Airport Terminal Services,Airports & Airport Terminal Service Companies,,Aero,Serv,,,,,,,,,,20/07/2017 00:00:00,,Companies involved in operating airports and providing airport terminal services,,includes ground handling; gate services; airport lounges; air traffic control; air navigation; aircraft fuelling; Ground handling services; baggage handling; aircraft load control; aerobridge and passenger steps operation; loading and unloading of aircraft; and cargo and mail delivery; to airline customers; passenger and flight handling services; which includes passenger check-in; ticketing; flight dispatch; and cargo documentation,,,,1329,1334,14548,4813,,,,,,,,,,,,,,,,,,
10217,AITG,,Airports & Airport Terminal Services,G:\AITESEGL\,1000,,Normal,False,3,1,,PWTRAAIM7C,airport;airports;terminal;terminals;services;transport;logistics;aviation;ground handling; gate services; airport lounges; air traffic control; air navigation; aircraft fuelling; Ground handling services; baggage handling; aircraft load control; aerobridge and passenger steps operation; loading and unloading of aircraft; and cargo and mail delivery; to airline customers; passenger and flight handling services; which includes passenger check-in; ticketing; flight dispatch; cargo documentation,,Airports & Airport Terminal Service Companies,Airports & Airport Terminal Service Industries,,Aero,Serv,,,,,,,,,,11/08/2017 10:34:47,,Companies involved in operating airports and providing airport terminal services,,Airports & Airport Terminal Services – Include Aircraft Operations; Passenger Services; Passenger Amenities; Security Screening; Ground Transportation; Facility Management; Cargo Handling & Terminal Maintenance.,11628,10471,13583,10203,4039,1333,1336,4809,4813,13978,9870,10190,9872,10045,1627,4812,,,,,,,,,
10218,ALUM,,Aluminium,G:\ALUMPROD\,1000,,Normal,False,3,1,,PWMETPDM3A,Aluminium;aluminum; ;;boron;chemical;elements;Al;atomic;soluble;abundant;metal;minerals;bauxite;ore,,Aluminium Producers,Aluminium Producing Industry,,Meta,Prod,,HPAL;META,,,,,,,,12/02/2016 00:00:00,,Companies involved in aluminium production,,Primary production of aluminium; aluminium smelting; aluminium refining; aluminium ingot; aluminium rolled products; aluminium foil,,,,10384,10439,19502,4053,10368,4259,10422,18374,10436,4293,1104,4815,16734,9366,13584,14269,16587,5927,13979,1109,,
22273,ALUME,,Aluminium,G:\ALUMINEU\,1000,0,Normal,False,3,2,,PWMETPDM47A,,,Aluminium Producers,Aluminium Industry,,Meta,Prod,,,,,,,,,,23/08/2018 00:00:00,,Companies involved in aluminium production,,Primary production of aluminium; aluminium smelting; aluminium refining; aluminium ingot; aluminium rolled products; aluminium foil,,,,,,,,,,,,,,,,,,,,,,,,,
26821,ALNU,,Aluminium Extrusion,G:\ALEXTRUS\,1000,0,Normal,False,3,1,,PWMETPDN3B,,,Aluminium Extrusion Companies,Aluminium Extrusion Industry,,Meta,Proc,,,,,,,,,,07/09/2022 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10219,AMUS,,Amusement Parks,G:\AMUSPARK\,1000,,Normal,False,3,1,,PWHOSERM45A,amusement;park;theme;park;rides;rollercoaster;waterpark;fun; ,,Amusement Parks,Amusement Park Industry,,Leis,Ente,,,,,,,,,,02/06/2016 00:00:00,,Companies involved in the operation of amusement and theme parks,,An amusement park or theme park is a group of entertainment attractions; rides; and other events in a location for the enjoyment of large numbers of people,,,,10387,10547,16822,10143,1179,9370,,,,,,,,,,,,,,,,
11227,AMUSE,,Amusement Parks,G:\AMUSEEUR\,1000,,Normal,False,3,2,,PWHOSGBM1A,amusement;park;theme;park;rides;rollercoaster;waterpark;fun; ,,Amusement Parks,Amusement Park Industry,,Leis,Ente,,,,,,,,,,03/06/2016 00:00:00,,Companies involved in the operation of amusement and theme parks in Europe,,An amusement park or theme park is a group of entertainment attractions; rides; and other events in a location for the enjoyment of large numbers of people,,,,10387,10547,956,957,1179,,,,,,,,,,,,,,,,,
16822,RIDE,,Amusement Ride Manufacturers,G:\AMUSRIDE\,1000,,Normal,False,3,2,,PWHOSERM1A,,,Amusement Ride Manufacturers,Amusement Ride Manufacturers Industry,,Leis,Mana,,,,,,,,,,03/08/2017 11:04:53,,Companies involved in the design; manufacture and engineering of amusement park rides,Amusement ride manufacturers design; produce; and distribute various attractions for theme parks and entertainment venues; including roller coasters; family rides; and water-based attractions. They focus on innovation and safety; ensuring their rides provide thrilling and immersive experiences for visitors.,theme park rides; roller coaster manufacturers;,10219,,,16822,1179,5052,9369,10143,10143,9370,,,,,,,,,,,,,,,
16618,ANLY,,Analytical Instruments,G:\ANLYINST\,1000,,Normal,False,3,1,,PWPROPDM14A,,,Analytical Instrument Companies,Analytical Instruments Industry,,Proc,Equi,,,,,,,,,,01/08/2017 10:06:11,,Companies involved in analytical instruments; diagnostic and testing equipment,,measuring; counting; weighing; timing; temperature sensors; sound measurement; pressure sensors; air flow sensors;,,,,5412,5357,5408,5170,,,,,,,,,,,,,,,,,,
22272,ANLYE,,Analytical Instruments,G:\ANLYINSE\,1000,0,Normal,False,3,2,,PWPROPDM28A,,,Analytical Instruments companies,Analytical Instruments Industry,,Proc,PrEq,,,,,,,,,,23/08/2018 00:00:00,,Companies involved in analytical instruments; diagnostic and testing equipment,,Analytical instruments are defined as appliances; tools or devices that measure or analyse the composition; properties; structure or physical parameters of a substance or substances. These instruments are essential in scientific and industrial applications; including chemistry; physics; biology and pharmaceuticals. Some examples of analytical instruments are spectroscopy instruments; chromatography instruments; mass spectrometers; microscopy; electrochemical instruments; x-ray instruments; particle analysers and thermal analyses. The companies in this report manufacture analytical instruments.,,,,5170,,,,,,,,,,,,,,,,,,,,,
24396,ANG1,,Angling Equipment & Fishing Tackle,G:\ANGLINGW\,1000,0,Normal,False,3,1,,PWLEIRSN15D,,,Angling Equipment & Fishing Tackle Suppliers,Angling Equipment & Fishing Tackle Trade Industry,,Leis,Supp,,,,,,,,,,13/01/2021 13:05:39,,Companies involved in the angling and fishing tacke trade; supply and retail,,,,,,,,,,,,,,,,,,,,,,,,,,,
22813,ANBR,,Animal Breeding,G:\BREEDING\,1000,0,Normal,False,3,1,,PWAGRAPM10A,,,Animal Breeders,Animal Breeding Industry,,Agri,Mana,,,,,,,,,,25/03/2019 00:00:00,,companies involved in animal breeding and genetics,,animal genetics;insemination;bovine genetics; artificial insemination; aquaculture; fish farming;animal husbandry,10220,5216,16239,4348,3994,16778,10488,22117,16781,14,5061,18393,6134,22643,9843,11180,13769,16780,13922,9874,,,,,
3992,HE22W,,Animal Fats,G:\ANIMFATS\,1000,,Normal,True,3,1,,PWAGRAFM7A,fat;oil;fats;animal,,Animal Fat Producers,Animal Fat Producing Industry,,Food,Anim,,FO45W;VOIL,,,,,,,,01/06/2012 00:00:00,,,,,10475,14299,,4333,10564,4155,10345,10419,3994,,,,,,,,,,,,,,,,
3994,HE25W,,Animal Feed Producers,G:\ANFEPROD\,1000,,Normal,False,3,1,,PWAGRAFM8A,animal;feed;health;nutrition;agriculture;poultry;feed;chicken;duck;cattle;swine;,,Animal Feed Producers,Animal Feed Industry,,Agri,Anim,,,,,,,,,,16/05/2016 00:00:00,,Companies involved in the manufacturing of prepared animal feed and feed ingredients for farmed and livestock animals,,Prepared feeds and feed ingredients for farmed and livestock animals,10371,,,10373,11,10204,3992,19494,16727,19564,4348,1,4818,4819,18207,9371,10048,13586,5932,16780,9725,11180,16239,,
22760,HE25E,,Animal Feed Producers,G:\ANFEPROE\,1000,0,Normal,True,3,2,,PWAGRAFM55A,,,,,,Agri,Anim,,,,,,,,,,12/03/2019 11:29:54,,Companies involved in the manufacturing of prepared animal feed and feed ingredients for farmed and livestock animals,,Prepared feeds and feed ingredients for farmed and livestock animals,,,,,,,,,,,,,,,,,,,,,,,,,
10220,ANHE,,Animal Health,G:\ANHEALTG\,1000,,Normal,False,3,1,,PWAGREPM9A,pharmaceuticals;drugs;medicines;pills;healthcare;bio-pharmaceuticals;biopharmaceuticals;biologicals;biologics;vaccines;bio-therapeutics;bio-therapeuticals;biotherapeutics;biotherapeuticals;generics;off-patent;non-patent;pharmaceuticals;animals;veterinary;vets;livestock;pets;poultry;domestic;animal;birds;cattle;swine;pigs;cows;sheep;animal;health;bio-technologies;bio-technology;biotechnologies;biotechnology;clinical;development;API;advanced;pharmaceuticals;ingredients;bulk;drugs;contrac,,Animal Health Companies,Animal Health Industry,,Heal,Anim,,,,,,,,,,01/08/2017 11:35:05,,Companies involved in animal health; nutrition and veterinary products,,The report includes manufacturers and suppliers of all products relating to animal health; such as medicines; dietary supplements and hygiene products. It also includes specialist animal nutrition products; as well as medical devices and diagnostic equipment used by vets; zoologists and other animal health professionals. The report does not include veterinary services; animal health laboratories or diagnostic services.,10479,,,4820,3994,18391,18392,11,5933,10220,16727,10477,4348,10489,10132,4821,16232,,,,,,,,
22271,ANHEU,,Animal Health,G:\ANIMALEU\,1000,0,Normal,False,3,2,,PWAGREPM58A,,,Animal Health companies,Animal Health Industry,,Agri,HeMe,,,,,,,,,,23/08/2018 00:00:00,,Companies involved in animal health; nutrition and veterinary products,,Animal health includes animal nutrition; animal supplements; animal health; animal hygiene; animal dietary; minerals; animal pharmaceuticals; veterinary medicines; veterinary pharmaceutical products; Animal health medicines and vaccines; animal healthcare products,,,,4821,16232,,,,,,,,,,,,,,,,,,,,
24953,TRN1,,Animal Transport,G:\ANIMALTR\,1000,0,Normal,False,3,1,,PWTRAAIM20A,zoo to zoo; zoologistics;,,Animal Transportation companies,Animal Transport industry,,Tran,Anim,,,,,,,,,,12/08/2021 11:04:34,,Companies involved in pet relocation services and transportation of live animals,,,,,,,,,,,,,,,,,,,,,,,,,,,
29772,ANI28,,Animation Studios,G:\ANIMAPRO\,1000,0,Normal,False,3,2,,PWMEDBGN46C,animation; film; television; movies; TV; cartoon; CGI; stop motion; claymation; animations; anime; TV series; entertainment,,Animation Companies,Animation Industry,,Medi,Musi,,,,,,,,,,26/05/2025 00:00:00,,Companies involved in animation production for TV and film.,,,,,,,,,,,,,,,,,,,,,,,,,,,
10221,ANTI,,Antibiotic Manufacturers,G:\ANTIBIOT\,1000,,Normal,True,3,1,,PWHEADGM51B,Antibiotic;antibiotics;drugs;medicine;tablets;pharmaceutical;pain;relief;painkillers,,Antibiotic Manufacturers,Antibiotic Manufacturers Industry,,Heal,HeMe,,CHPG;PHA5,,,,,,,,01/02/2011 00:00:00,,,,,,,,10270,10479,6186,,,,,,,,,,,,,,,,,,,
10830,APPG,,Apparel,G:\APPARELG\,1000,,Normal,False,3,1,,PWCLOPDM7B,clothes;clothing;fashion;fabric;shop;shops;department;store;retailer;designer;high;street;brand;brands;textile;textiles;manufacturer; ,,Apparel,Apparel,,Clot,Mana,,CLO1E;CLTR,,,,,,,,06/03/2015 00:00:00,,,,,,,,10274,10277,10272,4270,10578,10579,287,14798,5996,9416,14951,13618,,,,,,,,,,
10222,ARCH,,Architectural & Engineering Services,G:\ARCHSERV\,1000,,Normal,False,3,1,,PWCONTCM28A,Achitectural;Services;Construction;engineer;engineering;civil;engineering;building;materials;facilities;infrastructure;property;consultancy;cement;concrete;aggregates; ;;real;estate;builders;buildings;design;designing;planning;construct;homes;houses;gravel;stone,,Architectural & Engineering Service Companies,Architectural & Engineering Services Industry,,Buil,Cons,,ARCE;CENG,,,,,,,,30/03/2016 00:00:00,,Companies involved in the planning and design of buildings,,Architectural engineering; also known as building engineering; is the application of engineering principles and technology to building design and construction,,,,10223,10295,5036,471,10563,14327,4225,9875,,,,,,,,,,,,,,
10223,ARCE,,Architectural & Engineering Services,G:\ARCHSERE\,1000,,Normal,False,3,2,,PWCONTCM28B,Achitectural;Services;Construction;engineer;engineering;civil;engineering;building;materials;facilities;infrastructure;property;consultancy;cement;concrete;aggregates; ;;real;estate;builders;buildings;design;designing;planning;construct;homes;houses;gravel;stone,,Architectural & Engineering Service Companies,Architectural & Engineering Services Industry,,Buil,Cons,,ARCH;CENG,,,,,,,,31/03/2016 00:00:00,,Companies involved in the planning and design of buildings,,Architectural engineering; also known as building engineering; is the application of engineering principles and technology to building design and construction,,,,10222,10295,5992,9875,5446,22010,,,,,,,,,,,,,,,,
16604,GLS2,,Architectural Glass,G:\GLASSARC\,1000,,Normal,False,3,1,,PWCONPSM110A,architectural; construction; engineering; flat; building; architecture; glass; window;,,Architectural Glass Companies,Architectural Glass Industry,,Buil,Glas,,,,,,,,,,01/08/2017 09:55:59,,Companies involved in the design and manufacture of architectural; construction and window glass,,Architectural glass is a term used to describe glass elements in a building; particularly glass facades and glass that becomes the feature of a building. It quite often has extra features to it including providing extra privacy in homes or offices; lowering the risk of shattered glass; sound insulation or being for decorative purposes. The companies in this report are involved in either manufacturing these glass panes or in the wholesale of them. Some examples of the type of glass they might be involved in are solar control glass; laminated glass; toughened glass; decorative glass; reflective glass or sound insulation glass.,16674,10366,416,10295,4198,6062,9475,5066,16210,5120,,,,,,,,,,,,,,,
10816,ARMV,,Armoured Vehicle Manufacturers,G:\ARMVESER\,1000,,Normal,True,3,1,,PWAUTPDM3A,Armored;Vehicle;Security;protection;cars; ,,Armored Vehicle Services,Armored Vehicle Services Industry,,Aero,Defe,,,,,,,,,,01/11/2011 00:00:00,,,,ballistic protection,10203,12660,,4395,10816,13892,9920,541,14034,15000,16720,3973,10231,,,,,,,,,,,,
14287,AROM,,Aromatherapy Products,G:\AROMATPM\,1000,,Normal,False,3,1,,PWHEABUM2A,,,Aromatherapy Product Manufacturers,Aromatherapy Products Manufacturers,,Heal,HeMe,,,,,,,,,,13/10/2015 00:00:00,,Companies involved in the manufacture; production and distribution of Aromatherapy Products,,Aromatherapy uses plant materials and aromatic plant oils; including essential oils; and other aromatic compounds for the purpose of altering one's mood; cognitive; psychological or physical well-being.,,,,14590,9883,5044,14593,14594,18080,5938,14526,4976,,,,,,,,,,,,,
26282,ARTS1,,Art Shipping & Storage,G:\ARTSHIEU\,1000,0,Normal,False,3,2,,PWTRARRM62A,Art; Shipping; Storage; Fine Art; Exhibitions,,Art Shipping & Storage Companies,Art Shipping & Storage Industry,,Tran,Tran,,,,,,,,,,13/01/2022 13:17:24,,Companies involved in the shipping and storage of fine art,,Art Shipping and Storage companies transport; store and sometimes install artworks for art collectors; galleries; museums and artists.,,,,,,,,,,,,,,,,,,,,,,,,,
14288,ARTS,,Art Shipping and Storage,G:\ARTSHSTE\,1000,,Normal,False,3,1,,PWTRARRM8A,,,Art Shipping and Storage,Art Shipping and Storage,,Tran,Spec,,,,,,,,,,20/01/2016 00:00:00,,Companies involved in the shipping and storage of fine art,,Art Shipping and Storage companies transport; store and sometimes install artworks for art collectors; galleries; museums and artists.,,,,1351,5058,14288,10099,5058,,,,,,,,,,,,,,,,,
29565,AIMLE,,Artificial Intelligence,G:\AIMLE\,1000,0,Normal,False,3,2,,PWINFSOM68A,Artificial;intelligence;blockchain;software;digital;technology;computer;virtual;gaming;interactive;machine learning;Algorithm;Neural Networks; Natural Language; Processing (NLP); Deep Learning Computer; Vision Reinforcement Learning; Big Data; Chatbot; Cognitive Computing AI; Ethics; Artificial General Intelligence (AGI); Supervised Learning; Unsupervised Learning;,,Artificial Intelligence Companies,Artificial Intelligence Industry,,Info,Soft,,,,,,,,,,09/01/2025 00:00:00,,companies developing and providing computer software; systems and machine learning that are able to perform tasks normally requiring human intelligence,,Artificial Intelligence (AI) is a set of technologies that enable computers to perform a variety of advanced functions; including the ability to see; understand and translate spoken language; analyze data and make recommendations. The companies are developing computer software; systems and machine learning that are able to perform tasks normally requiring human intelligence for sectors such as education; medical; gaming; energy; retail; logistics and film and video.,,,,,,,,,,,,,,,,,,,,,,,,,
