ReportId,RepCode,Name - Native,Name - English,Dir,PPA_Cutoff,Top_Cutoff,Type,Restrictions?,Region,SubRegionID,Country,NewCode,Keywords,Name_Native_Letter,Name_Native_Companies,Name_Native_Industry,Name_Native_Descriptive,Sect_Primary,Sect_Secondary,UK_Assoc1 to 20,PW_Assoc1 to 20,FR_Assoc1 to 20,IT_Assoc1 to 20,SP_Assoc1 to 20,NO_Assoc1 to 20,GE_Assoc1 to 20,RU_Assoc1 to 20,MultiCountry,Date_Last_Edited,Marketing_Description_Native,Marketing_Description_English,Report_Definition_Native,Report_Definition_English,Top3_1,Top3_2,Top3_3,Top20_1,Top20_2,Top20_3,Top20_4,Top20_5,Top20_6,Top20_7,Top20_8,Top20_9,Top20_10,Top20_11,Top20_12,Top20_13,Top20_14,Top20_15,Top20_16,Top20_17,Top20_18,Top20_19,Top20_20,AT_Assoc1 to 20
5930,SPHP01,PARQUES TEMÁTICOS Y DE ATRACCIONES,AMUSEMENT AND THEME PARKS,H:\parqtem\,3000,10,Normal,True,4,,133,SPHOSGBM1A,atracciones; parque de atracciones parque temático; parque acuático; zoo; zoológico; acuario; safari; parque de aventuras; vacaciones; planes con niños,Parques temáticos y de atracciones,de los parques temáticos y de atracciones,,,Aero,Acco,,,,,,,,,,14/07/2010 00:00:00,Las empresas analizadas en el informe gestionan parques temáticos y de atracciones; acuáticos y zoos.,The companies analysed in the report manage amusement and theme parks; aquatic parks and zoos.,Parques temáticos y de atracciones; parques acuáticos y zoos/acuarios.,Theme parks; amusement pars; aquatic parks and zoos.,14198,,,10219,10143,13585,5052,9369,14601,,,,,,,,,,,,,,,,
5931,SPSP09,CAZA Y PESCA,ANGLING & HUNTING EQUIPMENT & SUPPLIES,H:\cazypesc\,3000,100,Normal,True,4,,133,SPLEIRSM15A,caza; pesca; armeria; cotos de caza; hilo de pescar; caña de pescar,Caza y pesca,de la caza y la pesca,,,Aero,Acco,,,,,,,,,,06/07/2015 00:00:00,,,empresas dedicadas a la fabricación y comercialización de artículos de caza y pesca,companies  manufacturing and selling products for hunting and fishing,6240,,,5932,5933,5934,5922,1009,6288,,,,,,,,,,,,,,,,
6051,SPZZ43,TRANSFORMADORES DE GRASAS Y OTROS SUBPRODUCTOS,ANIMAL FATS & BY-PRODUCTS,H:\grasas\,3000,100,Normal,True,4,,133,SPFOOGMM26B,residuos de alimentos; ganado muerto; renderizado; subproductos animales; grasas animales,Transformadores de grasas y otros subproductos,de los transformadores de grasas y otros subproductos,,,Aero,Acco,,,,,,,,,,12/01/2013 00:00:00,,,empresas encargadas de la transformación de grasas y otros subproductos,companies involved in the processing of fats and animal by-products,,,,,,,,,,,,,,,,,,,,,,,,,
5933,SPAA26,PRODUCTOS ZOOSANITARIOS,ANIMAL HEALTH,H:\zoosan\,3000,50,Normal,True,4,,133,SPAGREPM9A,veterinaria; salud animal; ecuestre; animal; ganado; equino; perro; caballo; zoosanitario; zoosanitarios; sanidad animal; nutrición animal,Productos zoosanitarios,de los productos zoosanitarios,,,Heal,Anim,,,,,,,,,,24/05/2017 16:25:53,Las empresas analizadas en el informe fabrican y distribuyen productos de sanidad animal.,The companies analysed in the report manufacture and distribute animal health products.,,,6186,6285,,10220,6254,6260,14752,,,,,,,,,,,,,,,,,,
18392,SPANIM,SANIDAD Y NUTRICIÓN ANIMAL,ANIMAL HEALTH AND NUTRITION,H:\spindm\,1000,100,Normal,True,4,,,SPAGRAFM8B,sanidad animal; nutrición animal; medicamentos veterinarios; veterinario; veterinarios,Sanidad y nutrición animal,de la sanidad y la nutrición animal,,,Agri,Food,,,,,,,,,,26/07/2017 14:13:00,Las empresas analizadas en el informe se dedican a la fabricación y distribución de productos; medicamentos y aditivos nutricionales para la sanidad animal.,The companies analysed in the report include manufacturers and distributors or products; medicines and nutritional additives for animal health.,Solo empresas asociadas a Veterindustria.,Includes manufacturers and suppliers of any foods; ingredients; medicines or other products to promote animal health and nutrition.,,,,10220,,,,,,,,,,,,,,,,,,,,,
5919,SPEL38,INSTALACIÓN DE ANTENAS,ANTENNA INSTALLATION,H:\antena\,3000,10,Normal,True,4,,133,SPELESUM2A,antenas; antenas de televisión; porteros eléctricos; porteros automáticos; videoporteros; telefonillos; antenistas; telecomunicaciones,Instalación de antenas,de la instalación de antenas,,,Aero,Acco,,,,,,,,,,18/08/2010 00:00:00,Las empresas analizadas en el informe ofrecen servicios de instalación y mantenimiento de antenas y porteros eléctricos.,The companies analysed in the report are specialised in the installation of antennas and door intercom systems.,,Companies installing TV aerials and door intercom systems.,,,,557,,,,,,,,,,,,,,,,,,,,,
13981,SPCORR,TRATAMIENTOS ANTICORROSIVOS,ANTI-CORROSIVE PRODUCTS,H:\corrosi\,3000,100,Normal,True,4,,133,SPCONTCM35A,tratamiento anticorrosivo; anticorrosivos; corrosión,Tratamientos anticorrosivos,de los tratamientos anticorrosivos,,,,,,,,,,,,,,06/07/2015 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5935,SPFN01,ANTICUARIOS,ANTIQUE DEALERS,H:\antig\,3000,10,Normal,True,4,,133,SPFURRSM1A,antigüedades; muebles antiguos; muebles; antigüedades; joyería; sillas; espejos; regencia,Anticuarios,de los anticuarios,,,,,FN01,,,,SPCO08;SPCO05;,,,,,17/09/2010 00:00:00,,,empresas que comercializan antigüedades y obras de arte,companies dealing in antiques and fine art,,,,6001,6118,787,,,,,,,,,,,,,,,,,,,
16363,SPFLOI,TRATAMIENTOS Y SUELOS ANTIDESLIZANTES,ANTI-SLIP FLOORING,H:\floorig\,3000,100,Normal,True,4,,133,SPCONPSN1F,,Tratamientos y suelos antideslizantes,de tratamientos y suelos antideslizantes,,,,,,,,,,,,,,06/07/2016 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13983,SPANTI,SOLUCIONES ANTIVIRUS Y SEGURIDAD INFORMÁTICA,ANTI-VIRUS & IT SECURITY SOLUTIONS,H:\antivi\,3000,50,Normal,True,4,,133,SPINFSUM10A,antivirus; seguridad informática; soluciones informáticas; ciberseguridad,Soluciones antivirus y seguridad informática,de las soluciones antivirus y la seguridad informática,,,Aero,Acco,,,,,,,,,,06/07/2015 00:00:00,,,empresas fabricantes de soluciones antivirus y seguridad informática,companies producing antivirus and IT security solutions,14034,14088,14174,541,149,14085,14177,6265,14852,,,,,,,,,,,,,,,,
6257,SPSP01,TASACIÓN HOMOLOGADA,APPRAISAL & VALUATION SERVICES,H:\tasad\,3000,50,Normal,True,4,,133,SPCONTCM31A,tasación homologada; valoraciones; valoración inmobiliaria; tasación de viviendas; tasación de pisos; valoración de bienes inmuebles,Tasación homologada,de la tasación homologada,,,Aero,Acco,,,,,,,,,,06/09/2016 00:00:00,Las empresas analizadas en el informe se dedican a la realización de tasaciones homologadas.,The companies analysed in the report carry out appraisals and valuations.,Empresas de tasación homologada. Entidades en el registro del Banco de España; última actualización 10/12/2020.,Companies offering appraisal and valuing services.,16392,14061,6044,6101,6008,6112,6129,16375,6103,14056,15123,5936,,,,,,,,,,,,,
5936,SPCS07,ARQUITECTOS,ARCHITECTS,H:\arquit\,3000,100,Normal,True,4,,133,SPCONTCM28A,arquitectos; arquitectura; diseño; residencial; arquitecto; planificación; el diseño de interiores; edificios,Arquitectos,de la arquitectura,,,Aero,Acco,,,,,,,,,,28/05/2019 17:07:52,Los despachos analizados en el informe desarrollan proyectos de arquitectura; urbanismo y diseño de edificios.,The companies analysed in the report develop architectural; town planning and building design projects.,despachos de arquitectura,Includes architecture firms involved in designing and developing residential; commercial; leisure; cultural and civic projects.,6257,15125,5992,830,15123,14164,6101,6009,6008,6213,6086,6109,6044,191,14263,11187,10223,4826,10222,9875,19680,,,,
13977,SPARME,PUERTAS BLINDADAS Y DE SEGURIDAD,ARMED DOORS,H:\armed\,3000,50,Normal,True,4,,133,SPFURPDM25B,puertas; puertas de seguridad; puertas blindadas,Puertas blindadas y de seguridad,de las puertas blindadas y de seguridad,,,,,CZ20,,,,SPSD01,,,,,02/02/2015 00:00:00,,,,,,,,5926,4840,,,,,,,,,,,,,,,,,,,,
13988,SPARMO,ARMERÍAS,ARMORY,H:\armor\,3000,100,Normal,True,4,,133,SPLEIRSM27B,armería; armas; fuego; tiro; tiro deportivo; caza; escopeta; rifle; arma de balines; arma de fogueo; visores,Armerías,de las armerías,,,,,,,,,,,,,,22/06/2015 00:00:00,,,empresas dedicadas a la fabricación; venta y reparación de armas,companies manufacturing; selling and repairing weapons,,,,,,,,,,,,,,,,,,,,,,,,,
5939,SPPI02,MANUALIDADES,ART & CRAFT MATERIALS,H:\manual\,3000,100,Normal,True,4,,133,SPPRIPEM1A,manualidades; papel; plástica; materiales de arte; el arte; scrapbooking; la tarjeta; pintura; cepillos; materiales de arte,Manualidades,de las manualidades,,,,,PI02,,,,,,,,,07/09/2010 00:00:00,,,empresas dedicadas a la fabricación y comercialización de artículos y materiales para manualidades,companies manufacturing and selling materials for arts and crafts materials,6244,5916,,1250,,,,,,,,,,,,,,,,,,,,,
13989,SPFLOR,FLORES Y PLANTAS ARTIFICIALES,ARTIFICIAL & DRIED FLORAL SUPPLIES,H:\artiflo\,3000,25,Normal,True,4,,133,SPFURRSM2A,flores artificiales,Flores y plantas artificiales,de las flores y plantas artificiales,,,,,NT27,,,,SPAA34,,,,,06/07/2015 00:00:00,,,,,,,,6082,,,,,,,,,,,,,,,,,,,,,
13984,SPASBE,RETIRADA DE AMIANTO,ASBESTOS REMOVAL,H:\asbest\,3000,100,Normal,True,4,,133,SPCONTCM29A,retirada de amianto; asbesto; demolición; encuestas de amianto; eliminación; control de asbestos; aislamiento; desmontaje; decomission,Retirada de amianto,de la retirada de amianto,,,,,CS97,,,,,,,,,06/07/2016 00:00:00,,,empresas de retirada de amianto,companies providing abestos removal services,6021,,,6110,14048,14758,14141,6286,,,,,,,,,,,,,,,,,
13987,SPASPK,FABRICANTES DE ENVASES; EMBALAJES Y TRANSFORMADOS DE CARTÓN Y MATERIAS AUXILIARES,ASPACK,H:\aspack\,3000,100,Normal,True,4,,133,SPPRIPPM9A,envases; embalajes; transformados de cartón,Fabricantes de envases; embalajes y transformados de cartón y materias auxiliares,de la fabricación de envases; embalajes y transformados de cartón y materias auxiliares,,,Plas,Pack,,,,,,,,,,06/07/2015 00:00:00,,,,,,,,6012,5967,6182,6180,6244,,,,,,,,,,,,,,,,,
13986,SPASTR,PROVEEDORES DE CÉSPED ARTIFICIAL,ASTRO TURF,H:\astro\,3000,50,Normal,True,4,,133,SPAGREPM46A,césped artificial; astro turf; césped; césped sintético; césped de deportes,Proveedores de césped artificial,del césped artificial,,,,,LI74,,,,SPPI36;SPPI40;SPZZ55;SPPI41;,,,,,07/07/2016 10:40:36,,,empresas distribuidoras y instaladoras de césped artificial,companies distributing and installing artificial grass,19680,,,6012,6180,6181,6182,14057,14171,13980,18049,6082,5979,6087,,,,,,,,,,,
16375,SPAUCW,SUBASTAS DE ARTE Y SIMILARES,AUCTIONEERS AND VALUERS,H:\auction\,3000,100,Normal,True,4,,133,SPSERPTM2A,subastas; subasta de arte; antigüedades; casa de subastas; venta de arte; mercado del arte,Subastas de arte y similares,de subastas y similares,,,,,SV05,,,,,,,,,09/08/2016 00:00:00,,,empresas de subastas,companies providing auctioneering and valuing services,6044,,,6257,,,,,,,,,,,,,,,,,,,,,
5940,SPAUD1,FABRICACIÓN; DISTRIBUCIÓN Y REPARACIÓN DE EQUIPOS DE AUDIO,AUDIO EQUIPMENT,H:\audio\,3000,100,Normal,True,4,,133,SPMEDPRM2B,electrodomésticos; audiovisuales; audio; sonidos; radio; televisores; reproductores de sonido; reproductores de imagen; material de sonido; equipos de sonido; equipos de audio; equipos de vídeo,Fabricación; distribución y reparación de equipos de audio,de la fabricación; distribución y reparación de equipos de audio,,,Aero,Acco,,,,,,,,,,07/05/2014 00:00:00,,,empresas dedicadas a la fabricación; distribución y reparación de equipos de audio,companies manufacturing; distributing and repairing audio equipment,,,,10225,,,,,,,,,,,,,,,,,,,,,
5941,SPZZ08,FABRICANTES Y DISTRIBUIDORES DE APARATOS DE AUDIOLOGÍA,AUDIOLOGY,H:\audiolog\,3000,30,Normal,True,4,,133,SPHEAEPM30A,audiología; soluciones auditivos; problemas auditivos; aparatos auditivos; otorrinolaringología; auditivo,Fabricantes y distribuidores de aparatos de audiología.,de la fabricación y distribución de aparatos de audiología,,,Aero,Acco,,,,,,,,,,15/08/2018 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6056,SPMI26,PRODUCCIÓN Y POSTPRODUCCIÓN DE CONTENIDOS AUDIOVISUALES,AUDIOVISUAL PRODUCTION AND POST PRODUCTION,H:\cinepost\,3000,100,Normal,True,4,,133,SPMEDBGM19A,postproducción; edición; animación; cine; televisión; publicidad; doblaje; sonorización; efectos especiales; producción audiovisual; montaje; televisión; tv; productora audiovisual; producción de sonido; servicios audiovisuales,Producción y postproducción de contenidos audiovisuales,de la producción y postproducción de audiovisuales,,,Aero,Acco,,,,,,,,,,10/03/2015 00:00:00,Las empresas analizadas en el informe prestan servicios de producción y postproducción de contenidos audiovisuales.,The companies analysed in the report provide technical services and post-production activities within the audiovisual sector.,Producción de contenidos audiovisuales (incluyendo productoras de televisión) y servicios de postproducción de cine y vídeo: montaje; sonorización; doblaje; subtitulado; animación; efectos especiales; etcétera. Excluye productoras de cine que no ofrezcan servicios técnicos a terceros.,Production of audiovisual contents (including TV production companies) and post production services for film and video: editing/cutting; sound; dubbing; subtitles; animation; special effects... Excludes full-scale film production companies.,6054,6055,,1068,1095,9469,1073,1069,10341,6519,19638,4833,,,,,,,,,,,,,
16856,SPAUDE,ILUMINACIÓN Y SONIDO PARA EVENTOS Y ESPECTÁCULOS,AUDIOVISUAL SYSTEMS FOR EVENTS,H:\aude\,1000,1000,Normal,True,4,,133,SPMEDPRM2A,iluminación; sonido; eventos; espectáculos; servicious audiovisuales; musica,Iluminación y sonido para eventos y espectáculos,de la iluminación y el sonido para eventos y espectáculos,,,Elec,Ligh,,,,,,,,,,10/01/2017 11:58:28,,,,,,,,1059,1052,1060,6096,,,,,,,,,,,,,,,,,,
16376,SPBAJW,EQUIPAMIENTO ELÉCTRICO DE BAJA; MEDIA Y ALTA TENSIÓN,AUTHORIZED AMEC LIST,H:\ocabjta\,3000,25,Normal,True,4,,133,SPCHECHM13B,equipamiento eléctrico; alta tensión; media tensión; baja tensión,Equipamiento eléctrico de baja; media y alta tensión,del equipamiento eléctrico de baja; media y alta tensión,,,Aero,Aero,,,,,,,,,,06/07/2015 00:00:00,,,,,,,,5942,,,,,,,,,,,,,,,,,,,,,
5942,SPSP32,INSTALACIONES ELÉCTRICAS BAJA TENSIÓN (OCAs),AUTHORIZED QUALITY CHECK COMPANIES,H:\ocabjt\,3000,10,Normal,True,4,,133,SPCHESUM53B,,Instalaciones eléctricas baja tensión (OCAs),de la instalación eléctrica de baja tensión,,,,,,,,,SPBAJW,,,,,06/07/2014 00:00:00,,,,,,,,16376,,,,,,,,,,,,,,,,,,,,,
6031,SPZZ26,FABRICANTES DE EQUIPOS Y COMPONENTES PARA AUTOMOCIÓN,AUTO PARTS MANUFACTURERS,H:\direccio\,3000,100,Normal,True,4,,133,SPENEPDM23B,automoción; automotivo; vehículo; industria de la automoción; piezas; componentes; mecanizado; motor,Fabricantes de equipos y componentes para automoción,de la fabricación de equipos y componentes para automoción,,,Chem,Alco,,,,,,,,,,25/03/2016 00:00:00,Las compañías analizadas en el informe fabrican equipos; componentes y accesorios para la industria de la automoción.,The companies analysed in the report are manufacturers of car parts and accessories.,Fabricantes de equipos; componentes y accesorios para automoción: piezas plásticas; estampaciones metálicas; frenos; productos de caucho y vidrio; sistemas eléctricos y electrónicos; asientos; tapicería; etcétera. Excluye neumáticos y carrocería.,Manufacturers of parts; aquipment and accessories for the automotive industry: plastic parts; metalic stampings; brake systems; rubber and glass products; electric and electronic systems; seats; upholstery; etcetera. Excludes bodywork and tyres.,5977,14008,14046,22256,1521,13726,6279,1524,1558,14750,10444,5523,9521,,,,,,,,,,,,
5943,SPPC01,PUERTAS AUTOMÁTICAS,AUTOMATIC DOORS,H:\autompta\,3000,100,Normal,True,4,,133,SPPROPDM22A,puertas automáticas; persianas; puertas batientes automáticas; puertas correderas; puertas correderas automáticas; puertas industriales; puertas rápidas; puertas de seguridad; puertas seccionales,Puertas automáticas,de las puertas automáticas,,,Aero,Acco,,,,,,,,,,06/07/2015 00:00:00,Las empresas analizadas en el informe se dedican a la fabricación y distribución de puertas automáticas y automatismos.,The companies analysed in the report are involved in the manufacture and distribution of automatic doors and automation equipment.,empresas dedicadas a la fabricación y distribución de puertas automáticas,companies manufacturing and supplying automatic doors,6130,6096,23059,1223,6231,4840,6280,19902,6152,5958,,,,,,,,,,,,,,,
5944,SPFI05,MÁQUINAS EXPENDEDORAS,AUTOMATIC VENDING MACHINES,H:\vending\,3000,100,Normal,True,4,,133,SPFOOEQM63A,máquinas expendedoras; café; agua; bebidas; expendedora de café; vending; máquinas de vending; máquinas de bebidas; venta automática; maquinaria de vending,Máquinas expendedoras,de las máquinas expendedoras,,,Aero,Acco,,,,,,,,,,06/07/2015 00:00:00,Las empresas analizadas en el informe se dedican a la fabricación; distribución y explotación de máquinas expendedoras.,The companies analysed in the report are involved in the manufacture; distribution and operation of vending machines.,las empresas que operan y venta de máquinas expendedoras,Includes companies manufacturing; building; supplying and operating vending machines. Does not include arcade games/toy machines; individual coffee machines or water coolers (although vending machines that ALSO do these products may also be included).,6007,,,5978,6100,6095,6264,18118,5966,13993,6066,14015,,,,,,,,,,,,,
