ReportId,RepCode,Name - Native,Name - English,Dir,PPA_Cutoff,Top_Cutoff,Type,Restrictions?,Region,SubRegionID,Country,NewCode,Keywords,Name_Native_Letter,Name_Native_Companies,Name_Native_Industry,Name_Native_Descriptive,Sect_Primary,Sect_Secondary,UK_Assoc1 to 20,PW_Assoc1 to 20,FR_Assoc1 to 20,IT_Assoc1 to 20,SP_Assoc1 to 20,NO_Assoc1 to 20,GE_Assoc1 to 20,RU_Assoc1 to 20,MultiCountry,Date_Last_Edited,Marketing_Description_Native,Marketing_Description_English,Report_Definition_Native,Report_Definition_English,Top3_1,Top3_2,Top3_3,Top20_1,Top20_2,Top20_3,Top20_4,Top20_5,Top20_6,Top20_7,Top20_8,Top20_9,Top20_10,Top20_11,Top20_12,Top20_13,Top20_14,Top20_15,Top20_16,Top20_17,Top20_18,Top20_19,Top20_20,AT_Assoc1 to 20
24807,AQT1,,Air Quality Testing,E:\AQT1\,300,50,Normal,True,1,,,UKPROSEM15A,air;quality;test;monitoring;assessment;dust;odour;environmental;compliance,UK,Air Quality Testing companies,,,Proc,Serv,,,,,,,,,,14/06/2021 09:16:20,,companies providing air quality testing services,,Indoor air quality (IAQ) is the air quality within and around buildings and structures. ... Determination of IAQ involves the collection of air samples; monitoring human exposure to pollutants; collection of samples on building surfaces; and computer modelling of air flow inside buildings.,,,,,,,,,,,,,,,,,,,,,,,,,
26776,ENAS,,Air Source Heat Pumps,E:\ENAS\,200,20,Normal,True,1,,,UKENEPDM181A,air;heat;pump;source;renewable;heat;water;efficient,UK,Air Source Heat Pumps,,,Ener,Ener,,,,,,,,,,15/08/2022 16:07:31,,companies manufacturing and installing air source heat pumps,,An air source heat pump; sometimes referred to as an air-to-water source heat pump; transfers heat from the outside air to water; which heats your rooms via radiators or underfloor heating. It can also heat water stored in a hot water cylinder for your hot taps; showers and baths.,,,,,,,,,,,,,,,,,,,,,,,,,
1334,SD07,,Airline Catering,E:\Aircat\,1000,100,Normal,True,1,8,1,UKTRAAIM3A,pourshins;home;airline;aberdeen airport;beverages;chefs;edinburgh airport;food;inflight;logistics;catering;caterers,UK,Airline Catering companies,,,Food,Cate,,,,,,,,,,13/11/2019 16:44:14,,companies providing airline catering; providing airline meals to passengers on airlines,,An airline meal or in-flight meal is a meal served to passengers on board a commercial airliner. These meals are prepared by airline catering services.,1329,1333,947,1332,1335,1627,1336,18287,14551,10493,10838,11628,10216,4039,10471,5926,9872,10045,16584,649,697,1066,4918,,
1328,SD01,,Airlines,E:\Airlines\,1000,50,Normal,True,1,8,1,UKTRAAIN01,airline;travel;flight;flybe;british airways;virgin;easyjet;jet2;passenger;freight;cargo;airport;,UK,,,,Aero,Tran,,,,,,,,,,17/10/2018 14:35:02,,companies operating passenger and cargo airlines,,an organization providing a regular public service of air transport on one or more routes.,,,,,,,,,,,,,,,,,,,,,,,,,
1338,SD12,,Airport Parking,E:\Airpark\,1000,30,Normal,True,1,8,1,UKAUTPDN51B,airport park;park and fly;air park;gatwick;newcastle;london;heathrow;stansted;birmingham;glasgow.manchester;travel;airline;parking;car park;meet and greet;,UK,Airport Parking companies,,,Aero,Tran,,,,,,,,,,20/12/2019 16:13:22,,companies providing parking facilities at airports,,Parking is the act of stopping and disengaging a vehicle and leaving it unoccupied. Parking on one or both sides of a road is often permitted; though sometimes with restrictions. Some buildings have parking facilities for use of the buildings' users. Countries and local governments have rules for design and use of parking spaces.,1532,14696,994,984,4908,18124,16231,9897,13752,961,962,14878,5510,10555,,,,,,,,,,,
1333,SD06,,Airports,E:\Airports\,1000,100,Normal,True,1,8,1,UKTRAAIM7A,flights;airport;parking;business;news;arrivals;holidays;travel;aviation;london,UK,Airports,,,Aero,Tran,SD10;SD01,AITG,,,,,,,,29/03/2017 11:08:24,,companies managing and operating airports for domestic and international flights,,An airport is an aerodrome with facilities for flights to take off and land.[1][2] Airports often have facilities to store and maintain aircraft; and a control tower. An airport consists of a landing area; which comprises an aerially accessible open space including at least one operationally active surface such as a runway for a plane to take off[,,,,10471,10217,,,,,,,,,,,,,,,,,,,,
22566,ARC3,,Alarm Receiving Centres,E:\ARC3\,1000,100,Normal,True,1,,,UKSERSYN45M,alarm;security;monitoring;intruder;receiving centre,UK,,,,Secu,Serv,,,,,,,,,,31/12/2018 10:43:56,,Companies owning and operating alarm monitoring centres,,Alarm Receiving Centres services include the monitoring of Intruder Alarms; Fire Alarms; Lone Worker Devices and Remote Video Response Centres who monitor detector activated CCTV systems and other CCTV systems used in security applications,,,,,,,,,,,,,,,,,,,,,,,,,
1489,SV98,,Alcohol Licensing Training Providers,E:\Alcohol\,1000,75,Normal,True,1,8,1,UKSERTGM1A,training;security;biiab;uk;alcohol license;aplh;conflict management;pub training;first aid;ncplh courses,UK,Alcohol Licensing Training Providers,,,cons,Spec,HP45;SV60,SPIP,,,,,,,,12/05/2009 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1105,MT02,,Alloy Production & Supply,E:\Alloy\,1000,100,Normal,True,1,8,1,UKMETPDM2A,uk;stainless steel;alloys;steel;metal;aluminium;engineering;castings;alloy;nickel,UK,Alloy Production & Supply companies,,,Meta,Proc,MT50;MT01,HPAL,,,,,,,,02/03/2016 00:00:00,,companies producing and supplying alloys,,An alloy is a mixture of metals or a mixture of a metal and another element. Alloys are defined by metallic bonding character.[1] An alloy may be a solid solution of metal elements (a single phase) or a mixture of metallic phases (two or more solutions). Intermetallic compounds are alloys with a defined stoichiometry and crystal structure. Zintl phases are also sometimes considered alloys depending on bond types (see also: Van Arkel-Ketelaar triangle for information on classifying bonding in binary compoun,,,,,,,,,,,,,,,,,,,,,,,,,
1527,TI16,,Alloy Wheel Repair,E:\Alrefurb\,200,25,Normal,True,1,8,1,UKAUTSEN1B,alloy wheel repair;uk;manchester;alloy wheel refurbishment;essex;england;wheel refurbishment;alloy;alloy wheel repairs;alloy wheels repair,UK,Alloy Wheel Repair companies,,,Moto,Serv,,,,,,,,,,27/09/2021 16:49:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1104,MT01,,Aluminium,E:\Alumin\,1000,50,Normal,True,1,8,1,UKMETPDM3A,Aluminium extrusion; extruding aliminium profiles; aluminium glazing; aliminium anodising; aluminium profiles; aluminium powder coating; aluminium grain refiners; rolling aluminium; cnc machining; cutting & mitring; TiG & mitring (aluminium welding);  aluminium design and fabrication; Aluminium alloy; Aluminium recycling; Aluminium supplier; aluminum die casting; aluminum processing; engineering; aluminium glazing systems; fabricated metal products; aluminium windows/doors/curtain walling systems;aluminium.,UK,Aluminium companies,,,Meta,Proc,,,,,,,,,,07/06/2023 12:33:06,Aluminium is a silvery-white metal (chemical element A1) that is one of the non- ferrous metals. It is extracted from bauxite rocks where it is smelted.  Aluminium in produced/manaufactured in different ways such as being atomised to aluminium powder coating; casting; grain refining and creating slabs by aliminium rolling.,Aluminium is one of the lightest metals in the world: it's almost three times lighter than iron but it's also very strong; extremely flexible and corrosion resistant because its surface is always covered in an extremely thin and yet very strong layer of oxide film.,The Aluminium compound can also be added to other metal elements (copper; silicon; magnesium and zinc) to form an Aluminium alloy.),Aluminium can be produced to bespoke any particular industry; eg: windows; doors; curtain walling systems; architectural cladding infrastructures; railway lines; pipes; aircrafts and cars.,,,,10218,,,,,,,,,,,,,,,,,,,,,
1187,NT45,,Aluminium Die-Casting,E:\Aludie\,1000,100,Normal,True,1,8,1,UKMETSEM4A,die-cast;die casting;casting;metal;non-ferrous,UK,Aluminium die-casting companies,,,Meta,Proc,,,,,,,,,,14/06/2013 00:00:00,,companies providing metal casting; specifically aluminium die-casting,,Die casting is a metal casting process that is characterized by forcing molten metal under high pressure into a mold cavity. ... Most die castings are made from non-ferrous metals; specifically zinc; copper; aluminium; magnesium; lead; pewter and tin-based alloys.,1116,501,1124,1120,1125,1117,1121,5094,16740,14078,5209,5281,10454,6167,9577,16303,,,,,,,,,
27319,MT85,,Aluminium Extrusion,E:\Aluex\,400,50,Normal,True,1,,,UKMETPDM50A,aluminium;extrusion;metal;alloy;window;die;surface;door;heat,UK,Aluminium Extrusion companies,,,Meta,Mana,,,,,,,,,,09/05/2023 13:16:00,,companies providing aluminium extrusion services,,Extrusion is a modern process in which aluminum billets are heated and pushed through a shaped die opening,,,,,,,,,,,,,,,,,,,,,,,,,
1109,MT06,,Aluminium Fabricators,E:\Alufab\,350,50,Normal,True,1,8,1,UKMETPDM5A,aluminium;windows;aluminium fabrication;aluminium extrusion;doors;uk;metal;fabrication;aluminium windows;extrusions,UK,Aluminium Fabricators,,,Engi,cont,EG28;CS91,ALUM,,,,,,,,24/05/2011 00:00:00,,,,,,,,10218,,,,,,,,,,,,,,,,,,,,,
1113,MT11,,Aluminium Stockholders,E:\Alumsto\,140,100,Normal,True,1,8,1,UKMETSPM6A,aluminium; aluminium profiles; aluminium plate; aluminium supplier; metal; metals; stockholders; aluminium suppliers; aluminium distributors; aluminum; aluminium wholesalers; aluminium stockists,UK,Aluminium Stockholders,,,Meta,Supp,,,,,,,,,,14/02/2025 13:57:41,,companies involved in aluminium stockholding activity,,The report includes aluminium stockholders; suppliers; traders and distributors of aluminium. They may operate purely on a physical site or also have an online presence. The type of products offered include raw aluminium; aluminium structures or products like aluminium sheets; bars and tubes for use in industries including construction; aerospace and electronics. Companies primarily operating as aluminium manufacturers are not included unless they have a significant stockholding activity.,,,,,,,,,,,,,,,,,,,,,,,,,
931,HP01,,Amusement Arcades,E:\Amupark\,1000,40,Normal,True,1,8,1,UKHOSGBM1A,amusement;arcade;amusements;gambling;seaside;amusement caterer;gaming;coin;fruit machine,UK,Amusement Arcade companies,,,Leis,Trav,NT37;HP75,AMUS,,,,,,,,23/12/2016 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,CI02,,Analytical & Consulting Chemists,E:\Analyti\,1000,20,Normal,True,1,8,1,UKCHESUM5A,laboratory;analysis;testing;environmental;uk;food testing;chemical analysis;london;accredited;microbiology,UK,Analytical & Consulting Chemists,,,Chem,Serv,PC44;HC36,CHPG,,,,,,,,04/03/2021 11:21:09,,companies providing analytical chemistry services,,Analytical chemistry is the study of the separation; identification; and quantification of the chemical components of natural and artificial materials.[1] Qualitative analysis gives an indication of the identity of the chemical species in the sample; and quantitative analysis determines the amount of certain components in the substance. The separation of components is often performed prior to analysis.,,,,,,,,,,,,,,,,,,,,,,,,,
49,AA82,,Animal By-Products,E:\Anibypro\,1000,20,Normal,True,1,8,1,UKAGRAFM7A,food waste;fallen stock;rendering;animal by-products;recycling;ad;animal fats;apc (gb);bio-energy;food waste collections; abbatoirs; leather; skins; wool; animal by products,UK,Animal By-Product companies,,,Food,Meat,,,,,,,,,,12/05/2017 00:00:00,,companies producing and supplying animal by-products,,Animal by-products; as defined by the USDA; are products harvested or manufactured from livestock OTHER than muscle meat.[2] In the EU; animal by-products (ABPs) are defined somewhat more broadly; as materials from animals that people do not consume,650,670,706,702,678,681,1207,1182,17984,307,312,327,9540,13836,1,5316,10475,9598,705,5317,17992,14706,,,
1,AA01,,Animal Feeds,E:\Feeds\,1000,70,Normal,True,1,8,1,UKAGRAFM8A,animal feed/agri food industry/producers of animal feed/suppliers of animal feed/agricultural manufacturers/milling companies.feeds/animal nutrition.livestock;poultry;sheep;feed;equine;farming;dairy; cows; beef; grain; arable. milling; grains; pulse. protein; mills; animal husbandry; fodder; forage; pig.,UK,Animal Feed companies,,,Agri,Anim,,,,,,,,,,11/11/2024 10:52:51,,companies manufacturing and supplying animal feeds,,Animal feed is food given to animals in the course of animal husbandry. two basic types; fodder and forage.,18055,20,9,11,707,4,665,1014,22,702,14,706,705,710,14707,21,10373,10204,10371,6064,9725,14217,9478,,
11,AA26,,Animal Health,E:\Animalh\,1000,100,Normal,True,1,8,1,UKAGREPM9A,animal health/veterinary/zoologists/other animal health professionals.equestrian;animal;cattle;equine;horse;advice;clippers;supplements/nutrition of animals.hygiene;medication;diagnostic;medical tools/medical equipment/syringes.,UK,Animal Health companies,,,Agri,Anim,,,,,,,,,,08/11/2024 10:16:58,,companies providing the prevention; diagnosis and treatment of disease; disorder and injury in animals,,preventing - or managing - outbreaks of serious animal diseases; and in doing so support the farming industry; protect the welfare of farmed animals and safeguard public health from animal borne disease.,35,1211,915,16780,1,710,9,48,1014,967,912,16718,4819,4818,3994,18391,10048,13586,,,,,,,
1069,MI28,,Animation Studios,E:\Animat\,500,50,Normal,True,1,8,1,UKMEDBGM17A,animation;tv;film;studio;screen;3d;2d;development;software;reality;virtual;video;production,UK,Animation Production companies,,,Medi,Musi,,,,,,,,,,15/11/2023 10:54:49,,companies designing;producing and creating film and tv animation,,Animation is the method that encompasses myriad filmmaking techniques; by which still images are manipulated to create moving images. In traditional animation; images are drawn or painted by hand on transparent celluloid sheets to be photographed and exhibited on film.,,,,,,,,,,,,,,,,,,,,,,,,,
1107,MT04,,Anodisers,E:\Anodiser\,1000,70,Normal,True,1,8,1,UKMETPDM7A,anodising;aluminium;anodisers;coloured anodising;metal finishing;anodizing;hard anodising;aluminium profiles;polishing;aluminium fabrication,UK,Anodising companies,,,Chem,Serv,MT30;MT31,CH20W,,,,,,,,22/05/2018 09:24:05,,companies providing anodising services,,Anodising (also spelled anodising; particularly in the UK and Australia) is an electrolytic passivation process used to increase the thickness of the natural oxide layer on the surface of metal parts.,,,,,,,,,,,,,,,,,,,,,,,,,
1574,ZI25,,Antennas,E:\Antennas\,1000,30,Normal,True,1,8,1,UKELECMM3A,antenna;antennas;uk;????????;uhf;cellular;hinged;surveillance;gps;vhf,UK,Antenna companies,,,Elec,Comm,CZ24;CS67,,,,,,,,,24/02/2021 12:12:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778,FN01,,Antique Dealers,E:\Antiques\,1000,40,Normal,True,1,8,1,UKFURRSM1A,antiques;antique furniture;furniture;antique;london;jewellery;uk;chairs;mirrors;regency,UK,Antique Dealers,,,Furn,Furn,SD83;FN46,,,,,,,,,15/02/2016 00:00:00,,companies dealing in antiques and fine art,,dealing and broking in antiques,,,,,,,,,,,,,,,,,,,,,,,,,
15006,CSF1,,Anti-Slip Flooring,E:\Antisl\,1000,50,Normal,True,1,8,1,UKCONPSM166B,anti slip floor,UK,Anti-Slip Flooring companies,,,Buil,Conc,,,,,,,,,,29/09/2016 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12682,MPP1,,Application Development,E:\Mobapp\,1000,100,Normal,True,1,8,1,UKINFSON37N,application;software;mobile;computer;apps;phone;app;development;game;interactive;web;design;marketing;creative;seo,UK,App Development companies,,,Info,Soft,,,,,,,,,,18/04/2019 11:22:39,,companies developing software for mobile devices and computer tablets,,A mobile application; most commonly referred to as an app; is a type of application software designed to run on a mobile device; such as a smartphone or tablet computer.,,,,,,,,,,,,,,,,,,,,,,,,,
27631,ATP1,,Apprenticeship Training Providers,E:\ATP1\,500,100,Normal,True,1,,,UKSERTGM53A,apprentice;employer;apprenticeship provider;on the job training/vocaonal education/practical skills/soft skills/skills for life/behaviour/education.ofsted/dfe (department for education)/vocational training/nvq/t level/city & guilds/swap (sector-based working academy programme)/cpd/cstt/industry specific associations offering apprenticeship for example ice.industrial placement/internship/gap year/professional development. training provider/university/colleges.in-house training;outsourcing;apprenticeship levy/employer levy/levy management/apprenticeship consultants.bootcamp;academics partnering with apprenticeship providers or vocational providers/training providers partnering with employers or industry.experience levels/level of attainement/qualifications.bespoke training programs/employer's bespoke industry training.,UK,Apprenticeship Training Providers,,,Educ,Trai,,,,,,,,,,10/10/2023 09:40:53,,companies offering apprenticeship services in all sectors.,,aim of an apprenticeship is to develop an individual in their chosen profession.apprenticeship can be attained at any qualification level of professional development.requisite for an apprenticeship is implementing practical skills with study.apprenticeship training providers collaborate with employers and academics to develop relevant skills for the training programme.apprenticeship training providers receives funds by the skills funding agency (government agency) to help train apprentices.,,,,,,,,,,,,,,,,,,,,,,,,,
